Sample,Date,Time,Date Time,C_ppm,Flush,Notes,Day
2%,4/26/22,10:19 AM,4/26/22 10:19,16233,23,,
CO2 FREE,5/10/22,12:47 PM,5/10/22 12:47,16,24,,190
2008,5/10/22,12:47 PM,5/10/22 12:47,1948,24,,
2%,5/10/22,12:47 PM,5/10/22 12:47,16279,24,,
P1A,5/10/22,12:47 PM,5/10/22 12:47,611,24,,
P1B,5/10/22,12:47 PM,5/10/22 12:47,533,24,,
P1C,5/10/22,12:47 PM,5/10/22 12:47,520,24,,
P1D,5/10/22,12:47 PM,5/10/22 12:47,517,24,,
P2A,5/10/22,12:47 PM,5/10/22 12:47,653,24,,
P2B,5/10/22,12:47 PM,5/10/22 12:47,661,24,,
P2C,5/10/22,12:47 PM,5/10/22 12:47,620,24,,
P2D,5/10/22,12:47 PM,5/10/22 12:47,683,24,,
P3A,5/10/22,12:47 PM,5/10/22 12:47,532,24,,
P3B,5/10/22,12:47 PM,5/10/22 12:47,512,24,,
P3C,5/10/22,12:47 PM,5/10/22 12:47,510,24,,
P4A,5/10/22,12:47 PM,5/10/22 12:47,718,24,,
P4B,5/10/22,12:47 PM,5/10/22 12:47,674,24,,
P4C,5/10/22,12:47 PM,5/10/22 12:47,679,24,,
P4D,5/10/22,12:47 PM,5/10/22 12:47,718,24,,
P5A,5/10/22,12:47 PM,5/10/22 12:47,510,24,,
P5B,5/10/22,12:47 PM,5/10/22 12:47,503,24,,
P5C,5/10/22,12:47 PM,5/10/22 12:47,504,24,,
P5D,5/10/22,12:47 PM,5/10/22 12:47,494,24,,
V1A,5/10/22,2:10 PM,5/10/22 14:10,686,24,,
V1B,5/10/22,2:10 PM,5/10/22 14:10,671,24,,
V1C,5/10/22,2:10 PM,5/10/22 14:10,654,24,,
V1D,5/10/22,2:10 PM,5/10/22 14:10,670,24,,
V2A,5/10/22,2:10 PM,5/10/22 14:10,552,24,,
V2B,5/10/22,2:10 PM,5/10/22 14:10,554,24,,
V2C,5/10/22,2:10 PM,5/10/22 14:10,569,24,,
V2D,5/10/22,2:10 PM,5/10/22 14:10,594,24,,
V3A,5/10/22,2:10 PM,5/10/22 14:10,640,24,,
V3B,5/10/22,2:10 PM,5/10/22 14:10,650,24,,
V3C,5/10/22,2:10 PM,5/10/22 14:10,668,24,,
V4A,5/10/22,2:10 PM,5/10/22 14:10,558,24,,
V4B,5/10/22,2:10 PM,5/10/22 14:10,545,24,,
V4C,5/10/22,2:10 PM,5/10/22 14:10,561,24,,
V4D,5/10/22,2:10 PM,5/10/22 14:10,550,24,,
V5A,5/10/22,2:10 PM,5/10/22 14:10,557,24,,
V5B,5/10/22,2:10 PM,5/10/22 14:10,542,24,,
V5C,5/10/22,2:10 PM,5/10/22 14:10,539,24,,
V5D,5/10/22,2:10 PM,5/10/22 14:10,537,24,,
CO2 FREE,5/10/22,2:10 PM,5/10/22 14:10,17,24,,
2008,5/10/22,2:10 PM,5/10/22 14:10,1929,24,,
2%,5/10/22,2:10 PM,5/10/22 14:10,16141,24,,
CO2 FREE,5/11/22,3:15 PM,5/11/22 15:15,36,24,,191
2008,5/11/22,3:15 PM,5/11/22 15:15,2005,24,,
2%,5/11/22,3:15 PM,5/11/22 15:15,16271,24,,
P1A,5/11/22,3:15 PM,5/11/22 15:15,1441,24,,
P1B,5/11/22,3:15 PM,5/11/22 15:15,1543,24,,
P1C,5/11/22,3:15 PM,5/11/22 15:15,1450,24,,
P1D,5/11/22,3:15 PM,5/11/22 15:15,1477,24,,
P2A,5/11/22,3:15 PM,5/11/22 15:15,5418,24,,
P2B,5/11/22,3:15 PM,5/11/22 15:15,5789,24,,
P2C,5/11/22,3:15 PM,5/11/22 15:15,5422,24,,
P2D,5/11/22,3:15 PM,5/11/22 15:15,6404,24,,
P3A,5/11/22,3:15 PM,5/11/22 15:15,2172,24,,
P3B,5/11/22,3:15 PM,5/11/22 15:15,2152,24,,
P3C,5/11/22,3:15 PM,5/11/22 15:15,2177,24,,
P4A,5/11/22,3:15 PM,5/11/22 15:15,6526,24,,
P4B,5/11/22,3:15 PM,5/11/22 15:15,6086,24,,
P4C,5/11/22,3:15 PM,5/11/22 15:15,5843,24,,
P4D,5/11/22,3:15 PM,5/11/22 15:15,6306,24,,
P5A,5/11/22,3:15 PM,5/11/22 15:15,1686,24,,
P5B,5/11/22,3:15 PM,5/11/22 15:15,1716,24,,
P5C,5/11/22,3:15 PM,5/11/22 15:15,1701,24,,
P5D,5/11/22,3:15 PM,5/11/22 15:15,1750,24,,
V1A,5/11/22,4:00 PM,5/11/22 16:00,1753,24,,
V1B,5/11/22,4:00 PM,5/11/22 16:00,1660,24,,
V1C,5/11/22,4:00 PM,5/11/22 16:00,1561,24,,
V1D,5/11/22,4:00 PM,5/11/22 16:00,1685,24,,
V2A,5/11/22,4:00 PM,5/11/22 16:00,5327,24,,
V2B,5/11/22,4:00 PM,5/11/22 16:00,5261,24,,
V2C,5/11/22,4:00 PM,5/11/22 16:00,5038,24,,
V2D,5/11/22,4:00 PM,5/11/22 16:00,7899,24,,
V3A,5/11/22,4:00 PM,5/11/22 16:00,2893,24,,
V3B,5/11/22,4:00 PM,5/11/22 16:00,2824,24,,
V3C,5/11/22,4:00 PM,5/11/22 16:00,3071,24,,
V4A,5/11/22,4:00 PM,5/11/22 16:00,5443,24,,
V4B,5/11/22,4:00 PM,5/11/22 16:00,5265,24,,
V4C,5/11/22,4:00 PM,5/11/22 16:00,5882,24,,
V4D,5/11/22,4:00 PM,5/11/22 16:00,5898,24,,
V5A,5/11/22,4:00 PM,5/11/22 16:00,1844,24,,
V5B,5/11/22,4:00 PM,5/11/22 16:00,1745,24,,
V5C,5/11/22,4:00 PM,5/11/22 16:00,1730,24,,
V5D,5/11/22,4:00 PM,5/11/22 16:00,1752,24,,
CO2 FREE,5/11/22,4:00 PM,5/11/22 16:00,36,24,,
2008,5/11/22,4:00 PM,5/11/22 16:00,1969,24,,
2%,5/11/22,4:00 PM,5/11/22 16:00,16087,24,,
CO2 FREE,5/25/22,9:40 AM,5/25/22 9:40,20,25,,205
2008,5/25/22,9:40 AM,5/25/22 9:40,1972,25,,
2%,5/25/22,9:40 AM,5/25/22 9:40,16582,25,,
P1A,5/25/22,9:40 AM,5/25/22 9:40,608,25,,
P1B,5/25/22,9:40 AM,5/25/22 9:40,540,25,,
P1C,5/25/22,9:40 AM,5/25/22 9:40,531,25,,
P1D,5/25/22,9:40 AM,5/25/22 9:40,524,25,,
P2A,5/25/22,9:40 AM,5/25/22 9:40,638,25,,
P2B,5/25/22,9:40 AM,5/25/22 9:40,623,25,,
P2C,5/25/22,9:40 AM,5/25/22 9:40,605,25,,
P2D,5/25/22,9:40 AM,5/25/22 9:40,638,25,,
P3A,5/25/22,9:40 AM,5/25/22 9:40,529,25,,
P3B,5/25/22,9:40 AM,5/25/22 9:40,532,25,,
P3C,5/25/22,9:40 AM,5/25/22 9:40,521,25,,
P4A,5/25/22,9:40 AM,5/25/22 9:40,630,25,,
P4B,5/25/22,9:40 AM,5/25/22 9:40,611,25,,
P4C,5/25/22,9:40 AM,5/25/22 9:40,594,25,,
P4D,5/25/22,9:40 AM,5/25/22 9:40,626,25,,
P5A,5/25/22,9:40 AM,5/25/22 9:40,509,25,,
P5B,5/25/22,9:40 AM,5/25/22 9:40,514,25,,
P5C,5/25/22,9:40 AM,5/25/22 9:40,514,25,,
P5D,5/25/22,9:40 AM,5/25/22 9:40,502,25,,
V1A,5/25/22,10:40 AM,5/25/22 10:40,678,25,,
V1B,5/25/22,10:40 AM,5/25/22 10:40,663,25,,
V1C,5/25/22,10:40 AM,5/25/22 10:40,701,25,,
V1D,5/25/22,10:40 AM,5/25/22 10:40,703,25,,
V2A,5/25/22,10:40 AM,5/25/22 10:40,540,25,,
V2B,5/25/22,10:40 AM,5/25/22 10:40,530,25,,
V2C,5/25/22,10:40 AM,5/25/22 10:40,528,25,,
V2D,5/25/22,10:40 AM,5/25/22 10:40,543,25,,
V3A,5/25/22,10:40 AM,5/25/22 10:40,650,25,,
V3B,5/25/22,10:40 AM,5/25/22 10:40,648,25,,
V3C,5/25/22,10:40 AM,5/25/22 10:40,670,25,,
V4A,5/25/22,10:40 AM,5/25/22 10:40,574,25,,
V4B,5/25/22,10:40 AM,5/25/22 10:40,568,25,,
V4C,5/25/22,10:40 AM,5/25/22 10:40,578,25,,
V4D,5/25/22,10:40 AM,5/25/22 10:40,574,25,,
V5A,5/25/22,10:40 AM,5/25/22 10:40,535,25,,
V5B,5/25/22,10:40 AM,5/25/22 10:40,534,25,,
V5C,5/25/22,10:40 AM,5/25/22 10:40,532,25,,
V5D,5/25/22,10:40 AM,5/25/22 10:40,538,25,,
CO2 FREE,5/25/22,10:40 AM,5/25/22 10:40,22,25,,
2008,5/25/22,10:40 AM,5/25/22 10:40,1951,25,,
2%,5/25/22,10:40 AM,5/25/22 10:40,16523,25,,
CO2 FREE,5/26/22,10:10 AM,5/26/22 10:10,42,25,,206
2008,5/26/22,10:10 AM,5/26/22 10:10,2000,25,,
2%,5/26/22,10:10 AM,5/26/22 10:10,16750,25,,
P1A,5/26/22,10:10 AM,5/26/22 10:10,1421,25,,
P1B,5/26/22,10:10 AM,5/26/22 10:10,1411,25,,
P1C,5/26/22,10:10 AM,5/26/22 10:10,1325,25,,
P1D,5/26/22,10:10 AM,5/26/22 10:10,1348,25,,
P2A,5/26/22,10:10 AM,5/26/22 10:10,4763,25,,
P2B,5/26/22,10:10 AM,5/26/22 10:10,5113,25,,
P2C,5/26/22,10:10 AM,5/26/22 10:10,4803,25,,
P2D,5/26/22,10:10 AM,5/26/22 10:10,5599,25,,
P3A,5/26/22,10:10 AM,5/26/22 10:10,2018,25,,
P3B,5/26/22,10:10 AM,5/26/22 10:10,1992,25,,
P3C,5/26/22,10:10 AM,5/26/22 10:10,2034,25,,
P4A,5/26/22,10:10 AM,5/26/22 10:10,5690,25,,
P4B,5/26/22,10:10 AM,5/26/22 10:10,5358,25,,
P4C,5/26/22,10:10 AM,5/26/22 10:10,5008,25,,
P4D,5/26/22,10:10 AM,5/26/22 10:10,5752,25,,
P5A,5/26/22,10:10 AM,5/26/22 10:10,1587,25,,
P5B,5/26/22,10:10 AM,5/26/22 10:10,1621,25,,
P5C,5/26/22,10:10 AM,5/26/22 10:10,1608,25,,
P5D,5/26/22,10:10 AM,5/26/22 10:10,1677,25,,
V1A,5/26/22,11:10 AM,5/26/22 11:10,1596,25,,
V1B,5/26/22,11:10 AM,5/26/22 11:10,1541,25,,
V1C,5/26/22,11:10 AM,5/26/22 11:10,1654,25,,
V1D,5/26/22,11:10 AM,5/26/22 11:10,1665,25,,
V2A,5/26/22,11:10 AM,5/26/22 11:10,4621,25,,
V2B,5/26/22,11:10 AM,5/26/22 11:10,4694,25,,
V2C,5/26/22,11:10 AM,5/26/22 11:10,4792,25,,
V2D,5/26/22,11:10 AM,5/26/22 11:10,7323,25,,
V3A,5/26/22,11:10 AM,5/26/22 11:10,2651,25,,
V3B,5/26/22,11:10 AM,5/26/22 11:10,2605,25,,
V3C,5/26/22,11:10 AM,5/26/22 11:10,2799,25,,
V4A,5/26/22,11:10 AM,5/26/22 11:10,4975,25,,
V4B,5/26/22,11:10 AM,5/26/22 11:10,4884,25,,
V4C,5/26/22,11:10 AM,5/26/22 11:10,5132,25,,
V4D,5/26/22,11:10 AM,5/26/22 11:10,5182,25,,
V5A,5/26/22,11:10 AM,5/26/22 11:10,1610,25,,
V5B,5/26/22,11:10 AM,5/26/22 11:10,1653,25,,
V5C,5/26/22,11:10 AM,5/26/22 11:10,1629,25,,
V5D,5/26/22,11:10 AM,5/26/22 11:10,1636,25,,
CO2 FREE,5/26/22,11:10 AM,5/26/22 11:10,35,25,,
2008,5/26/22,11:10 AM,5/26/22 11:10,1964,25,,
2%,5/26/22,11:10 AM,5/26/22 11:10,16622,25,,
CO2 FREE,6/8/22,9:45 AM,6/8/22 9:45,21,26,,219
2008,6/8/22,9:45 AM,6/8/22 9:45,1937,26,,
2%,6/8/22,9:45 AM,6/8/22 9:45,16336,26,,
P1A,6/8/22,9:45 AM,6/8/22 9:45,592,26,,
P1B,6/8/22,9:45 AM,6/8/22 9:45,552,26,,
P1C,6/8/22,9:45 AM,6/8/22 9:45,533,26,,
P1D,6/8/22,9:45 AM,6/8/22 9:45,530,26,,
P2A,6/8/22,9:45 AM,6/8/22 9:45,621,26,,
P2B,6/8/22,9:45 AM,6/8/22 9:45,621,26,,
P2C,6/8/22,9:45 AM,6/8/22 9:45,617,26,,
P2D,6/8/22,9:45 AM,6/8/22 9:45,662,26,,
P3A,6/8/22,9:45 AM,6/8/22 9:45,523,26,,
P3B,6/8/22,9:45 AM,6/8/22 9:45,529,26,,
P3C,6/8/22,9:45 AM,6/8/22 9:45,518,26,,
P4A,6/8/22,9:45 AM,6/8/22 9:45,671,26,,
P4B,6/8/22,9:45 AM,6/8/22 9:45,648,26,,
P4C,6/8/22,9:45 AM,6/8/22 9:45,635,26,,
P4D,6/8/22,9:45 AM,6/8/22 9:45,694,26,,
P5A,6/8/22,9:45 AM,6/8/22 9:45,512,26,,
P5B,6/8/22,9:45 AM,6/8/22 9:45,513,26,,
P5C,6/8/22,9:45 AM,6/8/22 9:45,507,26,,
P5D,6/8/22,9:45 AM,6/8/22 9:45,505,26,,
V1A,6/8/22,10:30 AM,6/8/22 10:30,654,26,,
V1B,6/8/22,10:30 AM,6/8/22 10:30,638,26,,
V1C,6/8/22,10:30 AM,6/8/22 10:30,659,26,,
V1D,6/8/22,10:30 AM,6/8/22 10:30,654,26,,
V2A,6/8/22,10:30 AM,6/8/22 10:30,486,26,,
V2B,6/8/22,10:30 AM,6/8/22 10:30,498,26,,
V2C,6/8/22,10:30 AM,6/8/22 10:30,517,26,,
V2D,6/8/22,10:30 AM,6/8/22 10:30,526,26,,
V3A,6/8/22,10:30 AM,6/8/22 10:30,579,26,,
V3B,6/8/22,10:30 AM,6/8/22 10:30,582,26,,
V3C,6/8/22,10:30 AM,6/8/22 10:30,598,26,,
V4A,6/8/22,10:30 AM,6/8/22 10:30,945,26,,
V4B,6/8/22,10:30 AM,6/8/22 10:30,915,26,,
V4C,6/8/22,10:30 AM,6/8/22 10:30,938,26,,
V4D,6/8/22,10:30 AM,6/8/22 10:30,932,26,,
V5A,6/8/22,10:30 AM,6/8/22 10:30,526,26,,
V5B,6/8/22,10:30 AM,6/8/22 10:30,529,26,,
V5C,6/8/22,10:30 AM,6/8/22 10:30,518,26,,
V5D,6/8/22,10:30 AM,6/8/22 10:30,514,26,,
CO2 FREE,6/8/22,10:30 AM,6/8/22 10:30,22,26,,
2008,6/8/22,10:30 AM,6/8/22 10:30,1914,26,,
2%,6/8/22,10:30 AM,6/8/22 10:30,16177,26,,
CO2 FREE,6/9/22,9:13 AM,6/9/22 9:13,39,26,,220
2008,6/9/22,9:13 AM,6/9/22 9:13,1976,26,,
2%,6/9/22,9:13 AM,6/9/22 9:13,16887,26,,
P1A,6/9/22,9:13 AM,6/9/22 9:13,1419,26,,
P1B,6/9/22,9:13 AM,6/9/22 9:13,1339,26,,
P1C,6/9/22,9:13 AM,6/9/22 9:13,1307,26,,
P1D,6/9/22,9:13 AM,6/9/22 9:13,1299,26,,
P2A,6/9/22,9:13 AM,6/9/22 9:13,4430,26,,
P2B,6/9/22,9:13 AM,6/9/22 9:13,4776,26,,
P2C,6/9/22,9:13 AM,6/9/22 9:13,4495,26,,
P2D,6/9/22,9:13 AM,6/9/22 9:13,5347,26,,
P3A,6/9/22,9:13 AM,6/9/22 9:13,1973,26,,
P3B,6/9/22,9:13 AM,6/9/22 9:13,1932,26,,
P3C,6/9/22,9:13 AM,6/9/22 9:13,2048,26,,
P4A,6/9/22,9:13 AM,6/9/22 9:13,5379,26,,
P4B,6/9/22,9:13 AM,6/9/22 9:13,4965,26,,
P4C,6/9/22,9:13 AM,6/9/22 9:13,4562,26,,
P4D,6/9/22,9:13 AM,6/9/22 9:13,5687,26,,
P5A,6/9/22,9:13 AM,6/9/22 9:13,1670,26,,
P5B,6/9/22,9:13 AM,6/9/22 9:13,1607,26,,
P5C,6/9/22,9:13 AM,6/9/22 9:13,1616,26,,
P5D,6/9/22,9:13 AM,6/9/22 9:13,1666,26,,
V1A,6/9/22,10:00 AM,6/9/22 10:00,1526,26,,
V1B,6/9/22,10:00 AM,6/9/22 10:00,1481,26,,
V1C,6/9/22,10:00 AM,6/9/22 10:00,1562,26,,
V1D,6/9/22,10:00 AM,6/9/22 10:00,1603,26,,
V2A,6/9/22,10:00 AM,6/9/22 10:00,4424,26,,
V2B,6/9/22,10:00 AM,6/9/22 10:00,4399,26,,
V2C,6/9/22,10:00 AM,6/9/22 10:00,4669,26,,
V2D,6/9/22,10:00 AM,6/9/22 10:00,5943,26,,
V3A,6/9/22,10:00 AM,6/9/22 10:00,2488,26,,
V3B,6/9/22,10:00 AM,6/9/22 10:00,2430,26,,
V3C,6/9/22,10:00 AM,6/9/22 10:00,2611,26,,
V4A,6/9/22,10:00 AM,6/9/22 10:00,5810,26,,
V4B,6/9/22,10:00 AM,6/9/22 10:00,5611,26,,
V4C,6/9/22,10:00 AM,6/9/22 10:00,5426,26,,
V4D,6/9/22,10:00 AM,6/9/22 10:00,5222,26,,
V5A,6/9/22,10:00 AM,6/9/22 10:00,1672,26,,
V5B,6/9/22,10:00 AM,6/9/22 10:00,1543,26,,
V5C,6/9/22,10:00 AM,6/9/22 10:00,1521,26,,
V5D,6/9/22,10:00 AM,6/9/22 10:00,1548,26,,
CO2 FREE,6/9/22,10:00 AM,6/9/22 10:00,44,26,,
2008,6/9/22,10:00 AM,6/9/22 10:00,1948,26,,
2%,6/9/22,10:00 AM,6/9/22 10:00,16724,26,,
CO2 FREE,6/30/22,12:00 PM,6/30/22 12:00,50,27,,241
2008,6/30/22,12:00 PM,6/30/22 12:00,2056,27,,
2%,6/30/22,12:00 PM,6/30/22 12:00,16521,27,,
P1A,6/30/22,12:00 PM,6/30/22 12:00,532,27,,
P1B,6/30/22,12:00 PM,6/30/22 12:00,551,27,,
P1C,6/30/22,12:00 PM,6/30/22 12:00,536,27,,
P1D,6/30/22,12:00 PM,6/30/22 12:00,552,27,,
P2A,6/30/22,12:00 PM,6/30/22 12:00,640,27,,
P2B,6/30/22,12:00 PM,6/30/22 12:00,668,27,,
P2C,6/30/22,12:00 PM,6/30/22 12:00,654,27,,
P2D,6/30/22,12:00 PM,6/30/22 12:00,708,27,,
P3A,6/30/22,12:00 PM,6/30/22 12:00,590,27,,
P3B,6/30/22,12:00 PM,6/30/22 12:00,592,27,,
P3C,6/30/22,12:00 PM,6/30/22 12:00,604,27,,
P4A,6/30/22,12:00 PM,6/30/22 12:00,897,27,,
P4B,6/30/22,12:00 PM,6/30/22 12:00,957,27,,
P4C,6/30/22,12:00 PM,6/30/22 12:00,916,27,,
P4D,6/30/22,12:00 PM,6/30/22 12:00,1161,27,,
P5A,6/30/22,12:00 PM,6/30/22 12:00,531,27,,
P5B,6/30/22,12:00 PM,6/30/22 12:00,545,27,,
P5C,6/30/22,12:00 PM,6/30/22 12:00,546,27,,
P5D,6/30/22,12:00 PM,6/30/22 12:00,597,27,,
V1A,6/30/22,1:00 PM,6/30/22 13:00,824,27,,
V1B,6/30/22,1:00 PM,6/30/22 13:00,842,27,,
V1C,6/30/22,1:00 PM,6/30/22 13:00,870,27,,
V1D,6/30/22,1:00 PM,6/30/22 13:00,873,27,,
V2A,6/30/22,1:00 PM,6/30/22 13:00,504,27,,
V2B,6/30/22,1:00 PM,6/30/22 13:00,522,27,,
V2C,6/30/22,1:00 PM,6/30/22 13:00,539,27,,
V2D,6/30/22,1:00 PM,6/30/22 13:00,552,27,,
V3A,6/30/22,1:00 PM,6/30/22 13:00,872,27,,
V3B,6/30/22,1:00 PM,6/30/22 13:00,912,27,,
V3C,6/30/22,1:00 PM,6/30/22 13:00,998,27,,
V4A,6/30/22,1:00 PM,6/30/22 13:00,516,27,,
V4B,6/30/22,1:00 PM,6/30/22 13:00,541,27,,
V4C,6/30/22,1:00 PM,6/30/22 13:00,601,27,,
V4D,6/30/22,1:00 PM,6/30/22 13:00,630,27,,
V5A,6/30/22,1:00 PM,6/30/22 13:00,747,27,,
V5B,6/30/22,1:00 PM,6/30/22 13:00,708,27,,
V5C,6/30/22,1:00 PM,6/30/22 13:00,761,27,,
V5D,6/30/22,1:00 PM,6/30/22 13:00,786,27,,
CO2 FREE,6/30/22,1:00 PM,6/30/22 13:00,62,27,,
2008,6/30/22,1:00 PM,6/30/22 13:00,1687,27,,
2%,6/30/22,1:00 PM,6/30/22 13:00,16234,27,,
CO2 FREE,7/1/22,12:15 PM,7/1/22 12:15,166,27,,242
2008,7/1/22,12:15 PM,7/1/22 12:15,1981,27,,
2%,7/1/22,12:15 PM,7/1/22 12:15,15952,27,,
P1A,7/1/22,12:15 PM,7/1/22 12:15,1440,27,,
P1B,7/1/22,12:15 PM,7/1/22 12:15,1449,27,,
P1C,7/1/22,12:15 PM,7/1/22 12:15,1392,27,,
P1D,7/1/22,12:15 PM,7/1/22 12:15,1341,27,,
P2A,7/1/22,12:15 PM,7/1/22 12:15,4556,27,,
P2B,7/1/22,12:15 PM,7/1/22 12:15,4996,27,,
P2C,7/1/22,12:15 PM,7/1/22 12:15,4781,27,,
P2D,7/1/22,12:15 PM,7/1/22 12:15,5626,27,,
P3A,7/1/22,12:15 PM,7/1/22 12:15,2181,27,,
P3B,7/1/22,12:15 PM,7/1/22 12:15,1979,27,,
P3C,7/1/22,12:15 PM,7/1/22 12:15,2394,27,,
P4A,7/1/22,12:15 PM,7/1/22 12:15,4973,27,,
P4B,7/1/22,12:15 PM,7/1/22 12:15,4619,27,,
P4C,7/1/22,12:15 PM,7/1/22 12:15,4103,27,,
P4D,7/1/22,12:15 PM,7/1/22 12:15,6160,27,,
P5A,7/1/22,12:15 PM,7/1/22 12:15,1745,27,,
P5B,7/1/22,12:15 PM,7/1/22 12:15,1723,27,,
P5C,7/1/22,12:15 PM,7/1/22 12:15,1727,27,,
P5D,7/1/22,12:15 PM,7/1/22 12:15,1840,27,,
V1A,7/1/22,1:15 PM,7/1/22 13:15,1746,27,,
V1B,7/1/22,1:15 PM,7/1/22 13:15,1619,27,,
V1C,7/1/22,1:15 PM,7/1/22 13:15,1630,27,,
V1D,7/1/22,1:15 PM,7/1/22 13:15,1641,27,,
V2A,7/1/22,1:15 PM,7/1/22 13:15,4444,27,,
V2B,7/1/22,1:15 PM,7/1/22 13:15,4396,27,,
V2C,7/1/22,1:15 PM,7/1/22 13:15,4396,27,,
V2D,7/1/22,1:15 PM,7/1/22 13:15,5219,27,,
V3A,7/1/22,1:15 PM,7/1/22 13:15,2429,27,,
V3B,7/1/22,1:15 PM,7/1/22 13:15,2543,27,,
V3C,7/1/22,1:15 PM,7/1/22 13:15,2842,27,,
V4A,7/1/22,1:15 PM,7/1/22 13:15,4816,27,,
V4B,7/1/22,1:15 PM,7/1/22 13:15,4834,27,,
V4C,7/1/22,1:15 PM,7/1/22 13:15,4480,27,,
V4D,7/1/22,1:15 PM,7/1/22 13:15,4431,27,,
V5A,7/1/22,1:15 PM,7/1/22 13:15,1734,27,,
V5B,7/1/22,1:15 PM,7/1/22 13:15,1661,27,,
V5C,7/1/22,1:15 PM,7/1/22 13:15,1738,27,,
V5D,7/1/22,1:15 PM,7/1/22 13:15,1804,27,,
CO2 FREE,7/1/22,1:15 PM,7/1/22 13:15,178,27,,
2008,7/1/22,1:15 PM,7/1/22 13:15,2001,27,,
2%,7/1/22,1:15 PM,7/1/22 13:15,15961,27,,
CO2 FREE,7/27/22,12:00 PM,7/27/22 12:00,75,28,,268
2008,7/27/22,12:00 PM,7/27/22 12:00,2052,28,,
2%,7/27/22,12:00 PM,7/27/22 12:00,16242,28,,
P1A,7/27/22,12:00 PM,7/27/22 12:00,693,28,,
P1B,7/27/22,12:00 PM,7/27/22 12:00,741,28,,
P1C,7/27/22,12:00 PM,7/27/22 12:00,697,28,,
P1D,7/27/22,12:00 PM,7/27/22 12:00,708,28,,
P2A,7/27/22,12:00 PM,7/27/22 12:00,1036,28,,
P2B,7/27/22,12:00 PM,7/27/22 12:00,1385,28,,
P2C,7/27/22,12:00 PM,7/27/22 12:00,1215,28,,
P2D,7/27/22,12:00 PM,7/27/22 12:00,1409,28,,
P3A,7/27/22,12:00 PM,7/27/22 12:00,801,28,,
P3B,7/27/22,12:00 PM,7/27/22 12:00,815,28,,
P3C,7/27/22,12:00 PM,7/27/22 12:00,831,28,,
P4A,7/27/22,12:00 PM,7/27/22 12:00,1115,28,,
P4B,7/27/22,12:00 PM,7/27/22 12:00,1142,28,,
P4C,7/27/22,12:00 PM,7/27/22 12:00,1120,28,,
P4D,7/27/22,12:00 PM,7/27/22 12:00,1499,28,,
P5A,7/27/22,12:00 PM,7/27/22 12:00,647,28,,
P5B,7/27/22,12:00 PM,7/27/22 12:00,634,28,,
P5C,7/27/22,12:00 PM,7/27/22 12:00,661,28,,
P5D,7/27/22,12:00 PM,7/27/22 12:00,675,28,,
V1A,7/27/22,12:45 PM,7/27/22 12:45,964,28,,
V1B,7/27/22,12:45 PM,7/27/22 12:45,881,28,,
V1C,7/27/22,12:45 PM,7/27/22 12:45,927,28,,
V1D,7/27/22,12:45 PM,7/27/22 12:45,1000,28,,
V2A,7/27/22,12:45 PM,7/27/22 12:45,1518,28,,
V2B,7/27/22,12:45 PM,7/27/22 12:45,1645,28,,
V2C,7/27/22,12:45 PM,7/27/22 12:45,1626,28,,
V2D,7/27/22,12:45 PM,7/27/22 12:45,1906,28,,
V3A,7/27/22,12:45 PM,7/27/22 12:45,903,28,,
V3B,7/27/22,12:45 PM,7/27/22 12:45,951,28,,
V3C,7/27/22,12:45 PM,7/27/22 12:45,942,28,,
V4A,7/27/22,12:45 PM,7/27/22 12:45,1549,28,,
V4B,7/27/22,12:45 PM,7/27/22 12:45,1793,28,,
V4C,7/27/22,12:45 PM,7/27/22 12:45,1641,28,,
V4D,7/27/22,12:45 PM,7/27/22 12:45,1639,28,,
V5A,7/27/22,12:45 PM,7/27/22 12:45,765,28,,
V5B,7/27/22,12:45 PM,7/27/22 12:45,752,28,,
V5C,7/27/22,12:45 PM,7/27/22 12:45,811,28,,
V5D,7/27/22,12:45 PM,7/27/22 12:45,845,28,,
CO2 FREE,7/27/22,12:45 PM,7/27/22 12:45,101,28,,
2008,7/27/22,12:45 PM,7/27/22 12:45,1928,28,,
2%,7/27/22,12:45 PM,7/27/22 12:45,16394,28,,
CO2 FREE,7/28/22,11:45 AM,7/28/22 11:45,60,28,,269
2008,7/28/22,11:45 AM,7/28/22 11:45,1951,28,,
2%,7/28/22,11:45 AM,7/28/22 11:45,15922,28,,
P1A,7/28/22,11:45 AM,7/28/22 11:45,1433,28,,
P1B,7/28/22,11:45 AM,7/28/22 11:45,1510,28,,
P1C,7/28/22,11:45 AM,7/28/22 11:45,1470,28,,
P1D,7/28/22,11:45 AM,7/28/22 11:45,1510,28,,
P2A,7/28/22,11:45 AM,7/28/22 11:45,4750,28,,
P2B,7/28/22,11:45 AM,7/28/22 11:45,5762,28,,
P2C,7/28/22,11:45 AM,7/28/22 11:45,5375,28,,
P2D,7/28/22,11:45 AM,7/28/22 11:45,6352,28,,
P3A,7/28/22,11:45 AM,7/28/22 11:45,2460,28,,
P3B,7/28/22,11:45 AM,7/28/22 11:45,2348,28,,
P3C,7/28/22,11:45 AM,7/28/22 11:45,2930,28,,
P4A,7/28/22,11:45 AM,7/28/22 11:45,4424,28,,
P4B,7/28/22,11:45 AM,7/28/22 11:45,4239,28,,
P4C,7/28/22,11:45 AM,7/28/22 11:45,3795,28,,
P4D,7/28/22,11:45 AM,7/28/22 11:45,6283,28,,
